kreuzberg-t-shirt,,Default,configurable,Default Category/Popular Culture,base,Kreuzberg,"<p><strong>Kreuzberg</strong> , a part of the combined Friedrichshain-Kreuzberg borough located south of Mitte since 2001, is one of the best-known areas of Berlin. Kreuzberg is often described as consisting of two distinctive parts: the <em>SO 36</em> , home to many immigrants; and <em>SW 61</em> , roughly coterminous with the old postal codes for the two areas in West Berlin. Kreuzberg has emerged from its history as one of the poorest quarters in Berlin in the late 1970s, during which it was an isolated section of West Berlin to one of Berlin's cultural centers in the middle of the now reunified city</p>",,,1,Taxable Goods,"Catalog, Search",,,,,kreuzberg-t-shirt,Kreuzberg,Kreuzberg,"<p><strong>Kreuzberg, a great area, a great t-shirt. From weadmire.net. <br /> </strong></p>",,,,,,,,,,,,,Block after Info Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kasparov-vs-karpov-t-shirt,,Default,configurable,"Default Category/Sports,Default Category/Popular Culture",base,Kasparov vs Karpov,"<p>This design admires one of (if not the) greatest chess showdown in history.</p>
<p>It started in 1984, with a series of world title matches between GarryKasparov and Antoly Karpov.</p>
<p>The battle went on for 5 months until it was called of for health reasons&nbsp;with Karpov, who had lost 20lb in the contest, on the verge of a nervous breakdown. Both competitors said they were prepared to fight on, but it was declared a draw.</p>
<p>A year later,&nbsp;Kasparov became the youngest ever undisputed World Chess Champion&nbsp;at the age of 22.<span style=""font-size: xx-small;""><span style=""font-size: 8px; line-height: 8px;"">&nbsp;</span></span>He held the official FIDE&nbsp;world title until 1993.&nbsp;He is also widely known for being the first world chess champion to lose a match to a computer, when he lost to Deep Blue&nbsp;in 1997.</p>
<p>Karpov regained his world crown between 1993 and 1999, but by then Kasparov had broken away from the chess governing world body, Fide, to form the rival Professional Chess Association.</p>
<p>25 years after the epic 1984 battle a rematch was arranged&nbsp;between the two Russian Grandmasters.</p>
<p>Kasparov and Karpov&nbsp;played a 12-game rematch from September 21-24, 2009, in Valencia, Spain which&nbsp;consisted of four rapid (or semi rapid) games, in which Kasparov won 3-1 and eight blitz games, in which Kasparov also won 6-2, winning the match with total result 9-3.</p>",,,1,Taxable Goods,"Catalog, Search",,,,,kasparov-vs-karpov-t-shirt,Kasparov vs Karpov,Kasparov vs Karpov,"<p>A T-shirt celebrating the now-legendary showdown between Kasparov and Karpov, two of Chess's titans. The match went for 5 months, but was called a draw</p>",,,,,,,,,,,,,Block after Info Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
john-carpenter-t-shirt,,Default,configurable,Default Category/Film,base,John Carpenter,"<p>This design admires John Carpenter. Carpenter is a director, screenwriter, producer, editor, composer and actor. He has won an Academy Award for Best Live Action Short Film (The Resurrection of Broncho Billy -1970).</p>
<p>Influenced by Alfred Hitchcock, Howard Hawks, Nigel Kneale and The Twilight Zone, Carpenter is a respected independent filmmaker.</p>
<p>Although not all of his films have been successful at the box office, some of his movies gained cult followings after their release on VHS/DVD.</p>
<p>In 2006, the United States Library of Congress deemed Carpenter's film '<em>Halloween'</em> &nbsp;to be &quot;culturally significant&quot; and selected it for preservation in the National Film Registry.</p>",,,1,Taxable Goods,"Catalog, Search",,,,,john-carpenter-t-shirt,John Carpenter,John Carpenter,"<p>John carpenter t shirt. Film Director of films such as Assault on Precinct 13, Halloween, Escape from New york and many others.</p>",,,,,,,,,,,,,Block after Info Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jim-morrison-t-shirt,,Default,configurable,Default Category/Music,base,Jim Morrison,"<p>Jim Morrison- <br /> <br /> The charismatic front man of the 60&rsquo;s Florida band &lsquo;The Doors&rsquo;. <br /> Morrison was known by some for his stage presence and his drug induced lyrics. But for me its his unique voice that leaves me entranced and takes me to a complete other world full of mystery and wonder, leaving wanting more. <br /> <br /> &nbsp;It&rsquo;s a not until I looked deeper under the surface of initial catchy beat and melodic voice that I found a perspective that is insightful and unhinged. Morrison lived and breathed creativity as he was not only a singer songwriter but a film maker, writer and a poet.</p>",,,1,Taxable Goods,"Catalog, Search",,,,,jim-morrison-t-shirt,Jim Morrison,Jim Morrison,<p>Doors frontman and all-round rock legend Jim Morrison is celebrated on this t-hirt designed exclusively for weadmire.net.</p>,,,,,,,,,,,,,Block after Info Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
