vw-beetle-t-shirt,,Default,configurable,"Default Category/Motor Vehicles,Default Category/Motor Vehicles/vw",base,VW Beetle,"<p>This t-shirt design admires the mighty VW Beetle, also known as the Type 1. Starting way back in 1938 in went on to become the longest-running and most-produced automobile of a single design, and what a great design! There is something special about the beetle. They don't age, they just gain more character! Thank you Ferdinand Porsche!<a href=""http://en.wikipedia.org/wiki/Ferdinand_Porsche"" title=""Ferdinand Porsche""></a></p>",,,1,Taxable Goods,"Catalog, Search",,,,,vw-beetle-t-shirt,VW Beetle,VW Beetle,"<p>One of a wonderful series of t shirts celebrating the VolksWagen, or VW, in all its guises over the years. A classic and stalwart of design and engineering, it's one of the most popular brand of cars today. Show it your admiration with a t shirt from weadmire.net.</p>",,,,,,,,,,,,,Block after Info Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vw-barn-door-t-shirt,,Default,configurable,"Default Category/Motor Vehicles,Default Category/Motor Vehicles/vw",base,VW Camper 1954,<p>The V.W. Camper van first appeared at the Geneva Motor Show in 1949. Since then it has been a favourite with surfers and is a real icon. It has become a symbol of a carefree lifestyle.</p>,,,1,Taxable Goods,"Catalog, Search",,,,,vw-barn-door-t-shirt,VW Camper 1954,VW Camper 1954,"<p>One of a wonderful series of t shirts celebrating the VolksWagen, or VW, in all its guises over the years. A classic and stalwart of design and engineering, it's one of the most popular brand of cars today. Show it your admiration with a t shirt from weadmire.net.</p>",,,,,,,,,,,,,Block after Info Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vitruvian-cyclist-t-shirt,,Default,configurable,"Default Category/Bicycle Tshirts,Default Category/Sports",base,Vitruvian Cyclist,"<p>Vitruvian Cyclist<br /> <br /> Leonardo da vinci's famous sketch, the vitruvian man, is being parodied here to celebrate the cycling man. The original drawing represented the human body as a source of proportion in architecture, it was named after the architect Vitruvius Pollio.</p>",,,1,Taxable Goods,"Catalog, Search",,,,,vitruvian-cyclist-t-shirt,Vitruvian Cyclist,Vitruvian Cyclist,<p>Vitruvian Cyclist T-shirt from We Admire.net</p>,,,,,,,,,,,,,Block after Info Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totem-t-shirt,,Default,configurable,"Default Category/Design & Architecture,Default Category/Arts & Culture,Default Category/History",base,Totem,"<p>This design admires the &quot;Totem Pole&quot; (<em>odoodem)</em> , of the Indigenous peoples of the Pacific Northwest coast of North America.<br /> Totem poles were traditionally carved from large cedar trees which don't preserve well (no totem's made before 1880 remain, however there are many accounts made of totem poles by explorers in the 1700's) and therefore the origination and precise meaning of Totem poles is not clear.</p>
<p>It is thought that they represented family lineage and or important events in Indigenous American life, not made for worship as is often speculated.</p>
<p>I love the design &amp; style used in totem poles and have created this shirt to honor them.</p>",,,1,Taxable Goods,"Catalog, Search",,,,,totem-t-shirt,Totem,Totem,"<p>This design admires the &quot;Totem Pole&quot; (<em>odoodem)</em> , of the Indigenous peoples of the Pacific Northwest coast of North America. I love the design &amp; style used in totem poles and have created this shirt to honor them.</p>
<p>From weadmire.net.</p>",,,,,,,,,,,,,Block after Info Column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
